student_id,risk_level,title,category,priority,status,detail
ST2966,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 56% (25/25 sessions).
ST2966,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2966,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2967,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2967,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST2967,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2968,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2968,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 52% (12/25 sessions).
ST2968,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST2968,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2968,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2969,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2969,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 22% (6/25 sessions).
ST2969,Medium Risk,Work through: Lab Session 1 Recording,Learning resource,High,Recommended,Video - 60 min - Beginner - Software Development Models.
ST2969,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2969,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2970,Low Risk,Complete the non-engaged lesson: Software Development Models,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2970,Low Risk,Work through: Lab Session 01 - Version Control Systems (VCS),Learning resource,Medium,Recommended,PDF - 60 min - Beginner - Software Development Models.
ST2971,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 55% (26/28 sessions).
ST2971,Low Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 37/100 with 5 logins recorded.
ST2971,Low Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2971,Low Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,Medium,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST2971,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST2972,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2972,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST2972,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2972,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST2973,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2973,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST2973,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2973,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2973,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 35 sits below the cohort mid-point.
ST2974,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2974,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST2974,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2974,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2975,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 51/100.
ST2975,High Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2975,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 27% (25/25 sessions).
ST2975,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 47 sits below the cohort mid-point.
ST2975,High Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST2976,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 19/100.
ST2976,High Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2976,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 20% (4/26 sessions).
ST2976,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 27 sits below the cohort mid-point.
ST2976,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 36/100 with 8 logins recorded.
ST2977,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2977,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST2977,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2977,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST2977,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 46 sits below the cohort mid-point.
ST2978,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2978,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 29% (8/26 sessions).
ST2978,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST2978,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2978,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST2979,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2979,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 50% (23/28 sessions).
ST2979,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST2979,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2979,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST2980,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2980,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2980,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2980,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST2980,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 44 sits below the cohort mid-point.
ST2981,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2981,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 25% (28/28 sessions).
ST2981,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 33/100 with 10 logins recorded.
ST2981,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2981,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2982,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 22/100.
ST2982,High Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2982,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 31 sits below the cohort mid-point.
ST2982,High Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST2982,High Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
